,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Month,DayOfMonth,Time
2118,Thursday,WARDEN,SUDP,6,10,E,BD,5366,Feb,23,1321
2119,Thursday,WELLESLEY,SUO,17,22,N,YU,5786,Feb,23,1329
2120,Thursday,KIPLING,MUIR,4,8,E,BD,5000,Feb,23,1357
2121,Thursday,BLOOR-YONGE,MUD,3,8,E,BD,5139,Feb,23,1369
2122,Thursday,DUNDAS,MUIRS,0,0,N,YU,0,Feb,23,1382
2123,Thursday,MAIN STREET,SUPOL,12,17,W,BD,5252,Feb,23,79
2124,Friday,MCCOWAN,ERTC,5,10,S,SRT,3022,Feb,24,1148
2125,Friday,OSGOODE,PUOPO,0,0,S,YU,5886,Feb,24,335
2126,Friday,CHRISTIE,EUBK,7,10,E,BD,5287,Feb,24,436
2127,Friday,ROYAL YORK,EUDO,7,10,E,BD,5115,Feb,24,523
2128,Friday,UNION,SUO,0,0,N,YU,0,Feb,24,659
2129,Friday,DUNDAS,SUDP,0,0,S,YU,0,Feb,24,665
2130,Friday,FINCH WEST,MUPAA,3,6,S,YU,5736,Feb,24,695
2131,Friday,OLD MILL,EUSC,0,0,W,BD,5197,Feb,24,700
2132,Friday,KENNEDY,MUI,3,6,W,BD,5285,Feb,24,716
2133,Friday,KIPLING,SUDP,3,6,E,BD,5017,Feb,24,822
2134,Friday,ST. CLAIR WEST,MUIS,0,0,S,YU,5986,Feb,24,831
2135,Friday,COXWELL,TUNIP,5,8,E,BD,0,Feb,24,844
2136,Friday,SUMMERHILL,SUUT,0,0,N,YU,6061,Feb,24,870
2137,Friday,ST. CLAIR WEST,MUIRS,0,0,S,YU,0,Feb,24,872
2138,Friday,COLLEGE,SUO,0,0,N,YU,5406,Feb,24,895
2139,Friday,MAIN STREET,SUUT,0,0,W,BD,5035,Feb,24,899
2140,Friday,COLLEGE,SUDP,0,0,N,YU,0,Feb,24,908
2141,Friday,SHERBOURNE,MUPR1,120,123,E,BD,5319,Feb,24,918
2142,Friday,ST. GEORGE,SUO,5,8,N,YU,5576,Feb,24,1000
2143,Friday,DUNDAS,SUO,0,0,N,YU,0,Feb,24,1115
2144,Friday,YORK MILLS,SUEAS,9,12,S,YU,5986,Feb,24,1119
2145,Friday,WOODBINE,EUDO,9,12,E,YU,5195,Feb,24,1123
2146,Friday,WILSON,SUO,0,0,S,YU,5886,Feb,24,1135
2147,Friday,KEELE,SUO,35,39,E,BD,5227,Feb,24,1159
2148,Friday,DUNDAS WEST,SUO,15,19,W,BD,5368,Feb,24,1211
2149,Friday,FINCH,TUSET,3,6,S,YU,5391,Feb,24,1245
2150,Friday,WOODBINE,SUDP,0,0,E,BD,5349,Feb,24,1249
2151,Friday,DUFFERIN,SUAP,0,0,E,BD,0,Feb,24,1251
2152,Friday,NORTH YORK CENTRE,SUO,7,10,N,YU,5736,Feb,24,1253
2153,Friday,KEELE,SUDP,3,6,W,BD,5026,Feb,24,1257
2154,Friday,KENNEDY,EUTM,4,8,W,BD,5190,Feb,24,1276
2155,Friday,CHESTER,SUO,0,0,E,BD,5044,Feb,24,1319
2156,Friday,DUPONT,SUDP,0,0,S,YU,0,Feb,24,1409
2157,Friday,DAVISVILLE,MUPAA,5,10,N,YU,5806,Feb,24,1417
2158,Friday,COXWELL,TUNIP,0,0,E,BD,0,Feb,24,43
2159,Friday,KENNEDY,SUDP,4,8,W,BD,5069,Feb,24,56
2160,Friday,ISLINGTON,MUTO,3,7,E,BD,5154,Feb,24,68
2161,Friday,DUNDAS,MUSAN,5,10,N,YU,6011,Feb,24,72
2162,Friday,OSSINGTON,MUTO,7,11,W,BD,5111,Feb,24,74
2163,Friday,DON MILLS,SUO,24,29,E,SHP,6181,Feb,24,1020
2164,Friday,LESLIE,PUOPO,8,14,E,SHP,6181,Feb,24,1048
2165,Friday,BAYVIEW,MUPAA,0,0,W,SHP,6196,Feb,24,1267
2166,Saturday,ELLESMERE,MRD,10,16,N,SRT,3001,Feb,25,484
2167,Saturday,VAUGHAN,SUAE,0,0,S,YU,5786,Feb,25,121
2168,Saturday,SCARBOROUGH CENTRE,SRO,8,14,S,SRT,3008,Feb,25,1167
2169,Saturday,VAUGHAN,SUO,0,0,S,YU,5756,Feb,25,169
2170,Saturday,KENNEDY,MRTO,8,14,N,SRT,3019,Feb,25,1204
2171,Saturday,SHERBOURNE,PUMO,0,0,E,BD,0,Feb,25,194
2172,Saturday,ELLESMERE,MRTO,15,21,N,SRT,3019,Feb,25,1216
2173,Saturday,FINCH,TUCC,8,0,S,YU,6111,Feb,25,342
2174,Saturday,DUNDAS,PUOPO,3,9,N,YU,5781,Feb,25,376
2175,Saturday,FINCH,SUAE,15,21,N,YU,5826,Feb,25,378
2176,Saturday,COLLEGE,MUPAA,3,9,S,YU,6096,Feb,25,399
2177,Saturday,KIPLING,EUBK,4,9,W,BD,5120,Feb,25,423
2178,Saturday,LAWRENCE,EUDO,19,25,S,YU,5506,Feb,25,432
2179,Saturday,KENNEDY,MUPAA,0,0,W,BD,5237,Feb,25,442
2180,Saturday,OLD MILL,MUSC,3,8,E,BD,5125,Feb,25,446
2181,Saturday,OSGOODE,MUIRS,0,0,S,YU,0,Feb,25,539
2182,Saturday,OLD MILL,TUOS,3,7,W,BD,5252,Feb,25,635
2183,Saturday,LAWRENCE,SUDP,10,14,S,YU,5526,Feb,25,751
2184,Saturday,SHERBOURNE,MUIRS,0,0,W,BD,0,Feb,25,777
2185,Saturday,KEELE,SUDP,3,7,E,BD,5097,Feb,25,815
2186,Saturday,ISLINGTON,SUDP,0,0,W,BD,5120,Feb,25,847
2187,Saturday,ST. CLAIR WEST,MUPAA,4,8,N,YU,5526,Feb,25,949
2188,Saturday,WILSON,SUDP,3,7,N,YU,5701,Feb,25,953
2189,Saturday,VICTORIA PARK,SUO,0,0,W,BD,0,Feb,25,1045
2190,Saturday,ST. GEORGE,SUDP,9,13,N,YU,5941,Feb,25,1049
2191,Saturday,DUNDAS,SUDP,4,8,S,YU,5436,Feb,25,1074
2192,Saturday,SHERBOURNE,PUMEL,0,0,W,BD,0,Feb,25,1082
2193,Saturday,DUNDAS WEST,SUAP,0,0,E,BD,5313,Feb,25,1098
2194,Saturday,YORK UNIVERSITY,SUDP,3,7,N,YU,5931,Feb,25,1099
2195,Saturday,MAIN STREET,SUAP,0,0,E,BD,5051,Feb,25,1138
2196,Saturday,ROSEDALE,SUDP,5,10,S,YU,5681,Feb,25,1148
2197,Saturday,BLOOR-YONGE,MUIS,0,0,N,YU,0,Feb,25,1193
2198,Saturday,SPADINA,MUPAA,5,10,N,YU,5666,Feb,25,1216
2199,Saturday,EGLINTON,SUDP,7,13,S,YU,5771,Feb,25,1228
2200,Saturday,COLLEGE,PUMST,0,0,N,YU,0,Feb,25,1248
2201,Saturday,ST. GEORGE,SUDP,5,10,N,YU,5461,Feb,25,1305
2202,Saturday,UNION,PUMST,0,0,N,YU,0,Feb,25,1329
2203,Saturday,UNION,PUOPO,0,0,N,YU,5706,Feb,25,1333
2204,Saturday,BROADVIEW,SUO,0,0,E,BD,5336,Feb,25,1341
2205,Saturday,BLOOR-YONGE,SUO,0,0,E,BD,0,Feb,25,1355
2206,Saturday,ROSEDALE,MUIR,0,0,N,YU,5421,Feb,25,93
2207,Saturday,BAYVIEW,MUPAA,0,0,E,SHP,6141,Feb,25,782
2208,Saturday,BAYVIEW,SUUT,8,13,W,SHP,6196,Feb,25,962
2209,Sunday,SCARBOROUGH CENTRE,SRO,14,21,S,SRT,3008,Feb,26,961
2210,Sunday,ST. CLAIR WEST,MUATC,15,0,S,YU,6086,Feb,26,389
2211,Sunday,DUNDAS WEST,MUPLB,31,35,E,YU,5303,Feb,26,525
2212,Sunday,LAWRENCE EAST,ERTC,18,26,S,SRT,3004,Feb,26,1174
2213,Sunday,WARDEN,MUIE,0,0,W,BD,5187,Feb,26,537
2214,Sunday,COXWELL,MUTO,3,7,E,BD,5018,Feb,26,562
2215,Sunday,DOWNSVIEW PARK,PUOPO,7,11,N,YU,6086,Feb,26,580
2216,Sunday,FINCH WEST,PUOPO,6,10,N,YU,6086,Feb,26,589
2217,Sunday,EGLINTON,PUOPO,6,12,N,YU,5716,Feb,26,590
2218,Sunday,MAIN STREET,MUPAA,0,0,W,BD,5036,Feb,26,600
2219,Sunday,WARDEN,TUMVS,4,8,W,BD,5009,Feb,26,612
2220,Sunday,BAY,MUDD,0,0,E,BD,5026,Feb,26,708
2221,Sunday,BLOOR-YONGE,MUPR1,18,22,E,BD,5322,Feb,26,708
2222,Sunday,BLOOR-YONGE,MUO,0,0,N,YU,6116,Feb,26,711
2223,Sunday,CASTLE FRANK,MUPAA,0,0,W,BD,5330,Feb,26,729
2224,Sunday,ST. ANDREW,PUSCR,7,11,N,YU,5816,Feb,26,739
2225,Sunday,FINCH,MUIR,0,0,S,YU,5491,Feb,26,763
2226,Sunday,QUEEN,PUMEL,0,0,S,YU,0,Feb,26,765
2227,Sunday,MUSEUM,MUPAA,4,8,S,YU,6026,Feb,26,774
2228,Sunday,DAVISVILLE,MUO,6,10,N,YU,5596,Feb,26,801
2229,Sunday,SPADINA,MUPAA,0,0,S,YU,5646,Feb,26,829
2230,Sunday,JANE,MUPAA,0,0,W,BD,5067,Feb,26,875
2231,Sunday,KING,SUDP,5,9,S,YU,5526,Feb,26,878
2232,Sunday,ST. GEORGE,SUDP,0,0,E,BD,5091,Feb,26,939
2233,Sunday,DUNDAS,SUAP,0,0,S,YU,0,Feb,26,949
2234,Sunday,MAIN STREET,SUUT,4,8,W,BD,5187,Feb,26,981
2235,Sunday,YORKDALE,MUPAA,0,0,S,YU,5496,Feb,26,1016
2236,Sunday,WOODBINE,SUO,0,0,W,BD,0,Feb,26,1017
2237,Sunday,COLLEGE,MUPAA,0,0,S,YU,5631,Feb,26,1051
2238,Sunday,PAPE,SUDP,0,0,W,BD,5063,Feb,26,1065
2239,Sunday,BLOOR-YONGE,SUDP,0,0,S,YU,0,Feb,26,1087
2240,Sunday,UNION,MUPAA,5,11,N,YU,6091,Feb,26,1179
2241,Sunday,EGLINTON WEST,SUAE,0,0,N,YU,5746,Feb,26,1185
2242,Sunday,UNION,SUO,0,0,N,YU,5766,Feb,26,1266
2243,Sunday,DUNDAS,SUO,0,0,N,YU,6053,Feb,26,1276
2244,Sunday,MAIN STREET,SUDP,0,0,W,BD,5300,Feb,26,1339
2245,Sunday,COXWELL,SUDP,3,9,W,BD,5009,Feb,26,1381
2246,Sunday,BLOOR-YONGE,MUIS,0,0,N,YU,0,Feb,26,1433
2247,Sunday,WELLESLEY,PUOPO,9,15,N,YU,6006,Feb,26,16
2248,Sunday,SPADINA,SUO,0,0,E,BD,5268,Feb,26,41
2249,Monday,WILSON,PUOPO,0,0,S,YU,5906,Feb,27,355
2250,Monday,YORKDALE,PUOPO,7,10,S,YU,5906,Feb,27,357
2251,Monday,VAUGHAN,TUSET,3,6,S,YU,5786,Feb,27,467
2252,Monday,EGLINTON,SUUT,12,15,S,YU,5401,Feb,27,619
2253,Monday,QUEEN'S PARK,SUDP,4,7,S,YU,5706,Feb,27,683
2254,Monday,CHESTER,SUDP,3,6,E,BD,5103,Feb,27,812
2255,Monday,SHERBOURNE,SUDP,0,0,W,BD,0,Feb,27,818
2256,Monday,ST. CLAIR WEST,MUIS,0,0,N,YU,0,Feb,27,828
2257,Monday,NORTH YORK CENTRE,MUPAA,0,0,N,YU,5481,Feb,27,1005
2258,Monday,FINCH,PUOPO,3,6,S,YU,5906,Feb,27,1020
2259,Monday,NORTH YORK CENTRE,PUOPO,6,9,S,YU,5906,Feb,27,1029
2260,Monday,YORK UNIVERSITY,PUOPO,4,7,S,YU,5826,Feb,27,1061
2261,Monday,KIPLING,MUIRS,3,6,E,BD,5200,Feb,27,1091
2262,Monday,KENNEDY,MUIR,0,0,W,BD,5189,Feb,27,1119
2263,Monday,WILSON,PUTD,5,8,N,YU,5636,Feb,27,1137
2264,Monday,FINCH,PUOPO,0,0,S,YU,5966,Feb,27,1167
2265,Monday,NORTH YORK CENTRE,PUOPO,3,6,S,YU,5966,Feb,27,1170
2266,Monday,CHESTER,SUDP,3,7,E,BD,5276,Feb,27,1242
2267,Monday,LAWRENCE,SUDP,4,9,N,YU,6061,Feb,27,1260
2268,Monday,OLD MILL,SUDP,7,12,E,BD,5276,Feb,27,1426
2269,Monday,SHERBOURNE,SUO,0,0,W,BD,5368,Feb,27,1426
2270,Monday,WELLESLEY,MUPAA,9,15,S,YU,5896,Feb,27,12
2271,Monday,KIPLING,SUDP,0,0,E,BD,5223,Feb,27,106
2272,Monday,DOWNSVIEW PARK,PUOPO,5,10,N,YU,6086,Feb,27,117
2273,Tuesday,FINCH WEST,PUOPO,5,10,N,YU,6086,Feb,28,123
2274,Tuesday,ELLESMERE,MRPAA,0,0,N,SRT,3003,Feb,28,896
2275,Tuesday,EGLINTON,PUTWZ,15,20,N,YU,5571,Feb,28,352
2276,Tuesday,UNION,MUATC,0,0,N,YU,5741,Feb,28,355
2277,Tuesday,KING,MUATC,0,0,N,YU,6026,Feb,28,362
2278,Tuesday,WELLESLEY,PUTR,0,0,N,YU,5866,Feb,28,373
2279,Tuesday,EGLINTON,MUATC,0,0,N,YU,5626,Feb,28,446
2280,Tuesday,DAVISVILLE,MUATC,3,6,N,YU,5631,Feb,28,447
2281,Tuesday,MAIN STREET,MUSC,0,0,W,BD,5219,Feb,28,482
2282,Tuesday,DOWNSVIEW PARK,PUOPO,5,8,N,YU,6086,Feb,28,513
2283,Tuesday,HIGHWAY 407,PUOPO,3,6,N,YU,6086,Feb,28,526
2284,Tuesday,BLOOR-YONGE,PUSI,62,65,E,BD,5011,Feb,28,550
2285,Tuesday,DUFFERIN,EUDO,12,15,E,BD,5011,Feb,28,556
2286,Tuesday,HIGHWAY 407,MUDD,4,8,S,YU,5671,Feb,28,674
2287,Tuesday,WELLESLEY,PUMEL,0,0,S,YU,0,Feb,28,701
2288,Tuesday,SUMMERHILL,MUIS,0,0,N,YU,0,Feb,28,796
2289,Tuesday,SHEPPARD-YONGE,PUMEL,0,0,S,YU,0,Feb,28,804
2290,Tuesday,SHERBOURNE,MUIS,0,0,E,BD,5200,Feb,28,896
2291,Tuesday,DUNDAS WEST,MUPAA,3,6,W,BD,5164,Feb,28,905
2292,Tuesday,SHERBOURNE,SUDP,0,0,E,BD,5297,Feb,28,913
2293,Tuesday,ST. CLAIR,SUAP,5,8,S,YU,5511,Feb,28,919
2294,Tuesday,KIPLING,SUO,3,6,E,BD,5194,Feb,28,946
2295,Tuesday,WILSON,PUOPO,3,6,S,YU,5706,Feb,28,980
2296,Tuesday,YORKDALE,PUOPO,3,6,S,YU,5706,Feb,28,987
2297,Tuesday,SHEPPARD-YONGE,MUIRS,0,0,N,YU,0,Feb,28,992
2298,Tuesday,BROADVIEW,MUDD,6,9,E,BD,5168,Feb,28,1012
2299,Tuesday,ISLINGTON,MUPAA,4,7,E,BD,5295,Feb,28,1013
2300,Tuesday,KENNEDY,MUSAN,5,8,W,BD,5002,Feb,28,1046
2301,Tuesday,ST. ANDREW,PUOPO,0,0,S,YU,5996,Feb,28,1312
2302,Tuesday,COXWELL,SUDP,7,11,E,BD,5152,Feb,28,1318
2303,Tuesday,ST. CLAIR WEST,MUDD,6,11,N,YU,5616,Feb,28,1343
2304,Tuesday,COXWELL,SUO,5,9,W,BD,5013,Feb,28,1351
2305,Tuesday,WILSON,MUI,4,9,S,YU,5526,Feb,28,1384
2306,Tuesday,BLOOR-YONGE,SUDP,0,0,S,YU,0,Feb,28,1403
2307,Tuesday,KENNEDY,SUDP,4,9,W,BD,5233,Feb,28,1410
2308,Tuesday,OSGOODE,SUDP,5,10,S,YU,6011,Feb,28,42
2309,Tuesday,DON MILLS,TUSC,0,0,W,SHP,6146,Feb,28,700
2310,Wednesday,LAWRENCE EAST,ERTC,6,12,S,SRT,3004,Mar,1,698
2311,Wednesday,KEELE,PUSTS,17,23,W,BD,5111,Mar,1,346
2312,Wednesday,HIGH PARK,PUSTS,7,0,E,BD,5322,Mar,1,352
2313,Wednesday,BLOOR-YONGE,SUDP,0,0,S,YU,6125,Mar,1,379
2314,Wednesday,BAY,MUI,10,15,E,BD,5140,Mar,1,422
2315,Wednesday,KEELE,PUSTS,6,11,E,BD,5298,Mar,1,432
2316,Wednesday,KEELE,PUSTS,3,8,E,BD,5330,Mar,1,446
2317,Wednesday,ST. CLAIR,SUDP,3,5,S,YU,5516,Mar,1,477
2318,Wednesday,LAWRENCE,MUSAN,3,5,S,YU,5771,Mar,1,500
2319,Wednesday,YORK MILLS,MUI,4,7,N,YU,5496,Mar,1,534
2320,Wednesday,VICTORIA PARK,SUO,0,0,W,BD,5152,Mar,1,564
2321,Wednesday,SHEPPARD-YONGE,SUDP,5,8,N,YU,5421,Mar,1,670
2322,Wednesday,DUFFERIN,MUDD,4,7,E,BD,5044,Mar,1,746
2323,Wednesday,COLLEGE,SUDP,0,0,S,YU,0,Mar,1,777
2324,Wednesday,DUFFERIN,SUUT,3,6,E,BD,5276,Mar,1,817
2325,Wednesday,COXWELL,TUNIP,3,6,E,BD,5189,Mar,1,862
2326,Wednesday,DONLANDS,SUAP,0,0,W,BD,5703,Mar,1,904
2327,Wednesday,QUEEN,MUIR,5,8,N,YU,6116,Mar,1,938
2328,Wednesday,EGLINTON,SUAP,5,8,N,YU,6071,Mar,1,939
2329,Wednesday,ROSEDALE,SUO,0,0,S,YU,5416,Mar,1,960
2330,Wednesday,ROSEDALE,TUO,6,9,N,YU,5421,Mar,1,968
2331,Wednesday,KIPLING,EUBK,3,6,E,BD,5273,Mar,1,996
2332,Wednesday,LANSDOWNE,SUDP,0,0,W,BD,5111,Mar,1,997
2333,Wednesday,LAWRENCE WEST,MUI,24,27,N,YU,5485,Mar,1,1005
2334,Wednesday,LAWRENCE WEST,SUDP,9,12,N,YU,5841,Mar,1,1036
2335,Wednesday,DUNDAS WEST,SUUT,4,7,E,BD,5140,Mar,1,1041
2336,Wednesday,DUNDAS WEST,SUUT,16,19,E,BD,5116,Mar,1,1054
2337,Wednesday,OSSINGTON,TUMVS,5,8,E,BD,5190,Mar,1,1063
2338,Wednesday,BLOOR-YONGE,SUAP,0,0,N,YU,0,Mar,1,1067
2339,Wednesday,DAVISVILLE,SUUT,0,0,S,YU,0,Mar,1,1176
2340,Wednesday,ST. GEORGE,SUEAS,10,14,E,BD,5189,Mar,1,1183
2341,Wednesday,KIPLING,MUTO,3,6,E,BD,5330,Mar,1,1217
2342,Wednesday,MAIN STREET,SUDP,0,0,W,BD,0,Mar,1,1282
2343,Wednesday,DUNDAS,SUUT,5,10,N,YU,0,Mar,1,1294
2344,Wednesday,VICTORIA PARK,MUIRS,0,0,E,BD,0,Mar,1,1303
2345,Wednesday,ST. CLAIR WEST,MUATC,0,0,N,YU,5521,Mar,1,1313
2346,Wednesday,KIPLING,EUCD,8,12,E,BD,5336,Mar,1,1323
2347,Wednesday,OSSINGTON,EUOE,6,10,E,BD,5068,Mar,1,1350
2348,Wednesday,DUNDAS,SUO,0,0,N,YU,0,Mar,1,1376
2349,Wednesday,DUPONT,SUDP,15,20,N,YU,6106,Mar,1,1389
2350,Wednesday,OLD MILL,TUMVS,3,7,E,BD,5314,Mar,1,1438
2351,Wednesday,FINCH WEST,SUEAS,14,19,N,YU,5656,Mar,1,29
2352,Wednesday,KEELE,MUIR,7,11,E,BD,5367,Mar,1,51
2353,Wednesday,MAIN STREET,SUDP,0,0,E,BD,0,Mar,1,100
2354,Thursday,LAWRENCE EAST,MRD,13,18,N,SRT,3011,Mar,2,983
2355,Thursday,KENNEDY,MUTO,3,6,W,BD,5225,Mar,2,517
2356,Thursday,NORTH YORK CENTRE,TUCC,0,0,S,YU,5556,Mar,2,584
2357,Thursday,ST. PATRICK,PUOPO,4,7,S,YU,5631,Mar,2,692
2358,Thursday,ST. PATRICK,PUOPO,0,0,S,YU,5916,Mar,2,703
2359,Thursday,ST. GEORGE,SUDP,0,0,W,BD,5229,Mar,2,711
2360,Thursday,ST. PATRICK,PUOPO,3,6,N,YU,5516,Mar,2,762
2361,Thursday,BLOOR-YONGE,PUOPO,0,0,N,YU,6116,Mar,2,763
2362,Thursday,ROYAL YORK,MUPAA,0,0,E,BD,5083,Mar,2,792
2363,Thursday,YORK MILLS,SUO,0,0,N,YU,5526,Mar,2,795
2364,Thursday,DUNDAS,MUIRS,0,0,S,YU,0,Mar,2,813
2365,Thursday,KENNEDY,MUPAA,0,0,W,BD,5240,Mar,2,866
2366,Thursday,KIPLING,MUI,3,6,E,BD,5164,Mar,2,898
2367,Thursday,YORKDALE,PUOPO,6,9,S,YU,6041,Mar,2,999
2368,Thursday,LAWRENCE WEST,PUOPO,3,5,S,YU,6041,Mar,2,1006
2369,Thursday,DUFFERIN,PUSNT,0,0,W,BD,5036,Mar,2,1135
2370,Thursday,BLOOR-YONGE,SUAP,0,0,S,YU,0,Mar,2,1167
2371,Thursday,BLOOR-YONGE,SUO,0,0,S,YU,0,Mar,2,1229
2372,Thursday,DUNDAS,MUATC,0,0,N,YU,5681,Mar,2,1332
2373,Thursday,SUMMERHILL,SUDP,4,7,S,YU,5701,Mar,2,1352
2374,Thursday,QUEEN,SUDP,6,9,S,YU,6136,Mar,2,1375
2375,Thursday,SPADINA,MUPAA,4,9,N,YU,5641,Mar,2,1397
2376,Thursday,WOODBINE,SUAP,16,20,E,BD,5361,Mar,2,1419
2377,Thursday,SHEPPARD-YONGE,SUO,0,0,N,YU,5546,Mar,2,19
2378,Thursday,OSGOODE,MUPAA,0,0,S,YU,5681,Mar,2,70
2379,Thursday,ROSEDALE,MUIS,0,0,S,YU,0,Mar,2,92
2380,Thursday,VAUGHAN,SUO,0,0,S,YU,0,Mar,2,108
2381,Thursday,LESLIE,TUMVS,0,0,E,SHP,6191,Mar,2,639
2382,Thursday,SHEPPARD-YONGE,TUMVS,3,8,W,SHP,6186,Mar,2,648
2383,Thursday,SHEPPARD-YONGE,SUG,5,10,E,SHP,6156,Mar,2,727
2384,Thursday,SHEPPARD-YONGE,SUO,23,28,W,SHP,6146,Mar,2,25
2385,Friday,KENNEDY,ERME,6,11,N,SRT,3015,Mar,3,707
2386,Friday,PAPE,MUSC,0,0,W,BD,5140,Mar,3,395
2387,Friday,DUNDAS WEST,SUDP,0,0,W,BD,5361,Mar,3,471
2388,Friday,FINCH WEST,TUO,6,8,N,YU,5801,Mar,3,520
2389,Friday,SPADINA,EUO,5,7,N,YU,5941,Mar,3,527
2390,Friday,KEELE,SUUT,9,12,E,BD,5295,Mar,3,538
2391,Friday,ST. CLAIR WEST,EUO,3,5,N,BD,5941,Mar,3,540
2392,Friday,BLOOR-YONGE,MUIS,0,0,W,BD,5303,Mar,3,570
2393,Friday,DUFFERIN,MUDD,0,0,E,BD,5118,Mar,3,696
2394,Friday,SHEPPARD WEST,TUO,5,8,N,YU,5781,Mar,3,707
2395,Friday,LAWRENCE WEST,EUDO,11,14,S,YU,5986,Mar,3,775
2396,Friday,OSSINGTON,SUDP,5,8,E,BD,5132,Mar,3,779
2397,Friday,ROSEDALE,TUO,6,9,N,YU,5421,Mar,3,781
2398,Friday,ST. CLAIR WEST,MUTO,3,6,S,YU,5436,Mar,3,798
2399,Friday,EGLINTON,MUATC,4,7,N,YU,5421,Mar,3,804
2400,Friday,HIGH PARK,SUDP,14,17,E,BD,5295,Mar,3,853
2401,Friday,KENNEDY,EUDO,3,6,W,BD,5349,Mar,3,908
2402,Friday,KIPLING,MUTO,3,6,E,BD,5291,Mar,3,914
2403,Friday,BLOOR-YONGE,MUIR,0,0,N,YU,6106,Mar,3,929
2404,Friday,SHEPPARD-YONGE,MUIR,3,6,N,YU,5601,Mar,3,987
2405,Friday,UNION,MUI,21,24,N,YU,6091,Mar,3,998
2406,Friday,MUSEUM,SUAP,23,26,N,YU,5586,Mar,3,1011
2407,Friday,CASTLE FRANK,SUUT,13,16,E,BD,5330,Mar,3,1115
2408,Friday,JANE,MUSAN,5,8,W,BD,5240,Mar,3,1126
2409,Friday,OLD MILL,MUSC,0,0,E,BD,5036,Mar,3,1173
2410,Friday,WOODBINE,SUO,0,0,E,BD,5132,Mar,3,1248
2411,Friday,KIPLING,MUI,0,0,E,BD,5158,Mar,3,1270
2412,Friday,VICTORIA PARK,TUST,4,8,E,BD,5219,Mar,3,1295
2413,Friday,MAIN STREET,EUBO,4,9,E,BD,5158,Mar,3,1312
2414,Friday,GLENCAIRN,PUOPO,5,11,N,YU,5796,Mar,3,1
2415,Friday,UNION,SUDP,8,13,N,YU,6071,Mar,3,4
2416,Friday,ST. GEORGE,SUUT,11,15,W,BD,5145,Mar,3,77
2417,Saturday,DUNDAS,MUIRS,0,0,N,YU,0,Mar,4,515
2418,Saturday,VICTORIA PARK,MUIS,0,0,E,BD,0,Mar,4,558
2419,Saturday,VAUGHAN,SUDP,3,9,S,YU,6106,Mar,4,561
2420,Saturday,COXWELL,EUDO,4,9,E,BD,5245,Mar,4,625
2421,Saturday,LAWRENCE WEST,MUI,25,29,N,YU,5731,Mar,4,638
2422,Saturday,YORKDALE,PUOPO,4,10,N,YU,6036,Mar,4,668
2423,Saturday,ST. PATRICK,SUO,0,0,N,YU,6136,Mar,4,714
2424,Saturday,COXWELL,MUIS,0,0,E,BD,0,Mar,4,817
2425,Saturday,YORK MILLS,SUUT,0,0,N,YU,5456,Mar,4,848
2426,Saturday,BLOOR-YONGE,MUPAA,3,7,N,YU,5676,Mar,4,910
2427,Saturday,BROADVIEW,TUMVS,4,8,E,BD,5123,Mar,4,1069
2428,Saturday,ST. CLAIR,SUUT,3,7,N,YU,5496,Mar,4,1073
2429,Saturday,ST. CLAIR,MUO,6,10,N,YU,6121,Mar,4,1100
2430,Saturday,MAIN STREET,SUAP,9,13,W,BD,5017,Mar,4,1108
2431,Saturday,BROADVIEW,SUDP,4,8,W,BD,5100,Mar,4,1113
2432,Saturday,WARDEN,MUPAA,0,0,E,BD,5010,Mar,4,1119
2433,Saturday,OSSINGTON,SUO,0,0,E,BD,5023,Mar,4,1178
2434,Saturday,GLENCAIRN,SUO,0,0,N,YU,0,Mar,4,1340
2435,Saturday,SPADINA,SUDP,0,0,W,BD,5145,Mar,4,1346
2436,Saturday,EGLINTON WEST,SUDP,0,0,N,YU,6136,Mar,4,1347
2437,Saturday,WOODBINE,MUSAN,3,9,W,BD,5284,Mar,4,1355
2438,Saturday,KENNEDY,EUNT,6,12,W,BD,5147,Mar,4,1424
2439,Saturday,GLENCAIRN,SUDP,4,10,N,YU,5606,Mar,4,18
2440,Saturday,BLOOR-YONGE,SUUT,0,0,N,YU,0,Mar,4,97
2441,Saturday,SPADINA,SUUT,15,21,W,BD,5017,Mar,4,103
2442,Sunday,PAPE,SUUT,8,14,W,BD,5089,Mar,5,130
2444,Sunday,SPADINA,MUPLC,0,0,E,BD,0,Mar,5,339
2445,Sunday,ST. GEORGE,EUO,9,13,N,YU,5941,Mar,5,795
2446,Sunday,KEELE,PUSI,4,8,E,BD,5316,Mar,5,917
2447,Sunday,BLOOR-YONGE,SUDP,5,9,W,BD,5158,Mar,5,918
2448,Sunday,EGLINTON,SUDP,4,8,N,YU,5551,Mar,5,1040
2449,Sunday,OSSINGTON,SUDP,13,17,W,BD,5051,Mar,5,1056
2450,Sunday,SPADINA,EUNT,11,16,W,BD,5108,Mar,5,1074
2451,Sunday,DONLANDS,PUSRA,8,13,E,BD,5220,Mar,5,1129
2452,Sunday,OSSINGTON,MUIS,0,0,E,BD,0,Mar,5,1157
2453,Sunday,CHRISTIE,MUPLC,0,0,W,BD,0,Mar,5,1305
2454,Sunday,CHESTER,MUI,11,17,E,BD,5140,Mar,5,1353
